date,ticker,firm_low,firm_high,prev_close,atm_iv,call_iv,put_iv,iv_skew,sigma_daily,next_date,actual_close,actual_high,actual_low,rv_1s_low,rv_1s_high,rv_2s_low,rv_2s_high,iv_1s_low,iv_1s_high,iv_2s_low,iv_2s_high,blend_1s_low,blend_1s_high,blend_2s_low,blend_2s_high,firm_hit,iv_1s_hit,iv_2s_hit,rv_1s_hit,rv_2s_hit,blend_1s_hit,blend_2s_hit
2026-03-26,MSFT,361.000000,390.000000,371.000000,,,,,0.012335,2026-03-27,355.998932,361.666679,355.739515,366.423650,375.576350,361.847300,380.152700,,,,,366.423650,375.576350,361.847300,380.152700,False,False,False,False,False,False,False
2026-03-26,AAPL,245.000000,255.000000,253.000000,,,,,0.011751,2026-03-27,248.570984,255.254828,247.841660,250.027034,255.972966,247.054068,258.945932,,,,,250.027034,255.972966,247.054068,258.945932,True,False,False,False,True,False,True
2026-03-26,AMZN,201.000000,215.000000,212.000000,,,,,0.017706,2026-03-27,199.339996,206.600006,199.139999,208.246419,215.753581,204.492838,219.507162,,,,,208.246419,215.753581,204.492838,219.507162,False,False,False,False,False,False,False
2026-03-26,META,581.000000,626.000000,595.000000,,,,,0.023406,2026-03-27,525.233154,543.096602,519.778249,581.073621,608.926379,567.147242,622.852758,,,,,581.073621,608.926379,567.147242,622.852758,False,False,False,False,False,False,False
2026-03-26,GOOGL,285.000000,301.000000,291.000000,,,,,0.016212,2026-03-27,274.176239,279.203235,273.786488,286.282374,295.717626,281.564749,300.435251,,,,,286.282374,295.717626,281.564749,300.435251,False,False,False,False,False,False,False
2026-03-26,NFLX,89.000000,94.000000,92.000000,,,,,0.033925,2026-03-27,93.430000,95.580002,92.739998,88.878880,95.121120,85.757759,98.242241,,,,,88.878880,95.121120,85.757759,98.242241,True,False,False,True,True,True,True
2026-03-26,TSLA,367.000000,397.000000,386.000000,,,,,0.021678,2026-03-27,361.829987,369.859985,359.470001,377.632169,394.367831,369.264337,402.735663,,,,,377.632169,394.367831,369.264337,402.735663,False,False,False,False,False,False,False
2026-03-26,NVDA,171.000000,181.000000,179.000000,,,,,0.021929,2026-03-27,167.520004,170.970001,167.009995,175.074662,182.925338,171.149323,186.850677,,,,,175.074662,182.925338,171.149323,186.850677,False,False,False,False,False,False,False
2026-03-26,ORCL,141.000000,156.000000,146.000000,,,,,0.030939,2026-03-27,139.173920,141.196853,137.818653,141.482926,150.517074,136.965852,155.034148,,,,,141.482926,150.517074,136.965852,155.034148,False,False,False,False,True,False,True
2026-03-27,MSFT,358.000000,384.000000,366.000000,,,,,0.012560,2026-03-30,358.184204,364.570366,355.510003,361.403012,370.596988,356.806023,375.193977,,,,,361.403012,370.596988,356.806023,375.193977,True,False,False,False,True,False,True
2026-03-27,AAPL,245.000000,255.000000,253.000000,,,,,0.010155,2026-03-30,246.402985,250.639072,245.284005,250.430689,255.569311,247.861378,258.138622,,,,,250.430689,255.569311,247.861378,258.138622,True,False,False,False,False,False,False
2026-03-27,AMZN,201.000000,214.000000,208.000000,,,,,0.019602,2026-03-30,200.949997,203.800003,199.979996,203.922849,212.077151,199.845699,216.154301,,,,,203.922849,212.077151,199.845699,216.154301,False,False,False,False,True,False,True
2026-03-27,META,540.000000,601.000000,548.000000,,,,,0.024407,2026-03-30,535.883362,539.050410,528.050594,534.624872,561.375128,521.249743,574.750257,,,,,534.624872,561.375128,521.249743,574.750257,False,False,False,True,True,True,True
2026-03-27,GOOGL,275.000000,299.000000,281.000000,,,,,0.016128,2026-03-30,273.336731,276.924584,271.947546,276.468088,285.531912,271.936177,290.063823,,,,,276.468088,285.531912,271.936177,290.063823,False,False,False,False,True,False,True
2026-03-27,NFLX,88.000000,95.000000,93.000000,,,,,0.013481,2026-03-30,92.970001,94.489998,92.220001,91.746290,94.253710,90.492579,95.507421,,,,,91.746290,94.253710,90.492579,95.507421,True,False,False,True,True,True,True
2026-03-27,TSLA,361.000000,387.000000,372.000000,,,,,0.022183,2026-03-30,355.279999,367.290009,352.140015,363.747766,380.252234,355.495532,388.504468,,,,,363.747766,380.252234,355.495532,388.504468,False,False,False,False,False,False,False
2026-03-27,NVDA,166.000000,179.000000,171.000000,,,,,0.020517,2026-03-30,165.169998,169.449997,164.270004,167.491625,174.508375,163.983250,178.016750,,,,,167.491625,174.508375,163.983250,178.016750,False,False,False,False,True,False,True
2026-03-27,ORCL,137.000000,154.000000,143.000000,,,,,0.030475,2026-03-30,138.316925,140.708566,136.473358,138.642087,147.357913,134.284174,151.715826,,,,,138.642087,147.357913,134.284174,151.715826,True,False,False,False,True,False,True
2026-03-30,MSFT,351.000000,392.000000,357.000000,,,,,0.011989,2026-03-31,369.369995,372.094076,362.285334,352.720065,361.279935,348.440130,365.559870,,,,,352.720065,361.279935,348.440130,365.559870,True,False,False,False,False,False,False
2026-03-30,AAPL,245.000000,254.000000,249.000000,,,,,0.010162,2026-03-31,253.556381,255.244828,246.872552,246.469582,251.530418,243.939165,254.060835,,,,,246.469582,251.530418,243.939165,254.060835,True,False,False,False,True,False,True
2026-03-30,AMZN,196.000000,211.000000,199.000000,,,,,0.019696,2026-03-31,208.270004,210.279999,204.139999,195.080548,202.919452,191.161096,206.838904,,,,,195.080548,202.919452,191.161096,206.838904,True,False,False,False,False,False,False
2026-03-30,META,521.000000,591.000000,526.000000,,,,,0.025021,2026-03-31,571.600220,573.158773,546.263717,512.838884,539.161116,499.677767,552.322233,,,,,512.838884,539.161116,499.677767,552.322233,True,False,False,False,False,False,False
2026-03-30,GOOGL,270.000000,295.000000,274.000000,,,,,0.015944,2026-03-31,287.388336,287.908015,276.924585,269.631234,278.368766,265.262468,282.737532,,,,,269.631234,278.368766,265.262468,282.737532,True,False,False,False,False,False,False
2026-03-30,NFLX,89.000000,96.000000,93.000000,,,,,0.013281,2026-03-31,96.150002,96.260002,93.029999,91.764865,94.235135,90.529731,95.470269,,,,,91.764865,94.235135,90.529731,95.470269,False,False,False,False,False,False,False
2026-03-30,TSLA,357.000000,386.000000,362.000000,,,,,0.022301,2026-03-31,371.750000,373.329987,361.000000,353.927156,370.072844,345.854311,378.145689,,,,,353.927156,370.072844,345.854311,378.145689,True,False,False,False,True,False,True
2026-03-30,NVDA,164.000000,178.000000,168.000000,,,,,0.019165,2026-03-31,174.399994,174.619995,166.960007,164.780202,171.219798,161.560403,174.439597,,,,,164.780202,171.219798,161.560403,174.439597,True,False,False,False,True,False,True
2026-03-30,ORCL,136.000000,154.000000,140.000000,,,,,0.029759,2026-03-31,146.597992,146.886976,139.363265,135.833781,144.166219,131.667562,148.332438,,,,,135.833781,144.166219,131.667562,148.332438,True,False,False,False,True,False,True
2026-03-31,MSFT,349.000000,390.000000,359.000000,,,,,0.013937,2026-04-01,368.571716,373.181727,367.404262,353.996517,364.003483,348.993034,369.006966,,,,,353.996517,364.003483,348.993034,369.006966,True,False,False,False,True,False,True
2026-03-31,AAPL,243.000000,253.000000,247.000000,,,,,0.012494,2026-04-01,255.394699,255.944181,253.096813,243.913972,250.086028,240.827944,253.172056,,,,,243.913972,250.086028,240.827944,253.172056,False,False,False,False,False,False,False
2026-03-31,AMZN,196.000000,210.000000,201.000000,,,,,0.021457,2026-04-01,210.570007,213.580002,208.190002,196.687106,205.312894,192.374211,209.625789,,,,,196.687106,205.312894,192.374211,209.625789,False,False,False,False,False,False,False
2026-03-31,META,515.000000,579.000000,536.000000,,,,,0.030214,2026-04-01,578.693665,592.001339,573.288701,519.805184,552.194816,503.610367,568.389633,,,,,519.805184,552.194816,503.610367,568.389633,True,False,False,False,False,False,False
2026-03-31,GOOGL,265.000000,292.000000,274.000000,,,,,0.020351,2026-04-01,297.212494,300.340600,290.236649,268.423812,279.576188,262.847624,285.152376,,,,,268.423812,279.576188,262.847624,285.152376,False,False,False,False,False,False,False
2026-03-31,NFLX,89.000000,94.000000,93.000000,,,,,0.015490,2026-04-01,95.550003,97.199997,94.260002,91.559401,94.440599,90.118802,95.881198,,,,,91.559401,94.440599,90.118802,95.881198,False,False,False,False,True,False,True
2026-03-31,TSLA,350.000000,384.000000,355.000000,,,,,0.024594,2026-04-01,381.260010,383.140015,374.079987,346.269024,363.730976,337.538048,372.461952,,,,,346.269024,363.730976,337.538048,372.461952,True,False,False,False,False,False,False
2026-03-31,NVDA,162.000000,177.000000,165.000000,,,,,0.023338,2026-04-01,175.750000,177.369995,174.750000,161.149285,168.850715,157.298569,172.701431,,,,,161.149285,168.850715,157.298569,172.701431,True,False,False,False,False,False,False
2026-03-31,ORCL,134.000000,152.000000,139.000000,,,,,0.032938,2026-04-01,144.724533,149.129148,144.166485,134.421549,143.578451,129.843098,148.156902,,,,,134.421549,143.578451,129.843098,148.156902,True,False,False,False,True,False,True
2026-04-01,MSFT,350.000000,389.000000,370.000000,,,,,0.013839,2026-04-02,372.652863,372.832497,363.362986,364.879557,375.120443,359.759113,380.240887,,,,,364.879557,375.120443,359.759113,380.240887,True,False,False,True,True,True,True
2026-04-01,AAPL,244.000000,256.000000,254.000000,,,,,0.012636,2026-04-02,255.684433,255.894246,250.419280,250.790461,257.209539,247.580922,260.419078,,,,,250.790461,257.209539,247.580922,260.419078,True,False,False,True,True,True,True
2026-04-01,AMZN,197.000000,214.000000,208.000000,,,,,0.019648,2026-04-02,209.770004,212.210007,204.899994,203.913131,212.086869,199.826261,216.173739,,,,,203.913131,212.086869,199.826261,216.173739,True,False,False,True,True,True,True
2026-04-01,META,515.000000,599.000000,572.000000,,,,,0.029945,2026-04-02,573.928101,577.964338,559.181758,554.871488,589.128512,537.742976,606.257024,,,,,554.871488,589.128512,537.742976,606.257024,True,False,False,True,True,True,True
2026-04-01,GOOGL,266.000000,299.000000,288.000000,,,,,0.021943,2026-04-02,295.593445,297.902064,289.277240,281.680373,294.319627,275.360746,300.639254,,,,,281.680373,294.319627,275.360746,300.639254,True,False,False,False,True,False,True
2026-04-01,NFLX,92.000000,98.000000,96.000000,,,,,0.015332,2026-04-02,98.660004,98.709999,95.169998,94.528099,97.471901,93.056197,98.943803,,,,,94.528099,97.471901,93.056197,98.943803,False,False,False,False,True,False,True
2026-04-01,TSLA,351.000000,386.000000,372.000000,,,,,0.023968,2026-04-02,360.589996,370.279999,359.029999,363.083719,380.916281,354.167438,389.832562,,,,,363.083719,380.916281,354.167438,389.832562,True,False,False,False,True,False,True
2026-04-01,NVDA,164.000000,178.000000,174.000000,,,,,0.023062,2026-04-02,177.389999,177.490005,171.369995,169.987289,178.012711,165.974578,182.025422,,,,,169.987289,178.012711,165.974578,182.025422,True,False,False,True,True,True,True
2026-04-01,ORCL,136.000000,154.000000,147.000000,,,,,0.032603,2026-04-02,145.870544,145.930333,139.811703,142.207306,151.792694,137.414613,156.585387,,,,,142.207306,151.792694,137.414613,156.585387,True,False,False,True,True,True,True
2026-04-02,MSFT,351.000000,385.000000,369.000000,,,,,0.013681,2026-04-06,372.074127,372.922296,368.701427,363.951822,374.048178,358.903645,379.096355,,,,,363.951822,374.048178,358.903645,379.096355,True,False,False,True,True,True,True
2026-04-02,AAPL,244.000000,256.000000,256.000000,,,,,0.012529,2026-04-06,258.621704,261.918685,256.223919,252.792695,259.207305,249.585390,262.414610,,,,,252.792695,259.207305,249.585390,262.414610,False,False,False,True,True,True,True
2026-04-02,AMZN,197.000000,214.000000,211.000000,,,,,0.019480,2026-04-06,212.789993,212.949997,209.589996,206.889685,215.110315,202.779370,219.220630,,,,,206.889685,215.110315,202.779370,219.220630,True,False,False,True,True,True,True
2026-04-02,META,517.000000,595.000000,579.000000,,,,,0.029932,2026-04-06,572.489441,582.250353,571.470366,561.669291,596.330709,544.338581,613.661419,,,,,561.669291,596.330709,544.338581,613.661419,True,False,False,True,True,True,True
2026-04-02,GOOGL,267.000000,301.000000,297.000000,,,,,0.021916,2026-04-06,299.810913,300.440542,295.003787,290.491039,303.508961,283.982077,310.017923,,,,,290.491039,303.508961,283.982077,310.017923,True,False,False,True,True,True,True
2026-04-02,NFLX,91.000000,98.000000,96.000000,,,,,0.017081,2026-04-06,98.930000,102.690002,97.970001,94.360259,97.639741,92.720517,99.279483,,,,,94.360259,97.639741,92.720517,99.279483,False,False,False,False,True,False,True
2026-04-02,TSLA,352.000000,388.000000,381.000000,,,,,0.026564,2026-04-06,352.820007,367.720001,346.640015,370.879092,391.120908,360.758183,401.241817,,,,,370.879092,391.120908,360.758183,401.241817,True,False,False,False,False,False,False
2026-04-02,NVDA,163.000000,178.000000,176.000000,,,,,0.023185,2026-04-06,177.639999,177.789993,175.759995,171.919383,180.080617,167.838765,184.161235,,,,,171.919383,180.080617,167.838765,184.161235,True,False,False,True,True,True,True
2026-04-02,ORCL,136.000000,151.000000,145.000000,,,,,0.032423,2026-04-06,145.033447,148.032981,143.349342,140.298692,149.701308,135.597385,154.402615,,,,,140.298692,149.701308,135.597385,154.402615,True,False,False,True,True,True,True
2026-04-06,MSFT,353.000000,385.000000,373.000000,,,,,0.013698,2026-04-07,371.485413,371.645070,365.767785,367.890624,378.109376,362.781248,383.218752,,,,,367.890624,378.109376,362.781248,383.218752,True,False,False,True,True,True,True
2026-04-06,AAPL,245.000000,258.000000,256.000000,,,,,0.012577,2026-04-07,253.266663,255.964190,245.473839,252.780207,259.219793,249.560413,262.439587,,,,,252.780207,259.219793,249.560413,262.439587,True,False,False,True,True,True,True
2026-04-06,AMZN,198.000000,216.000000,210.000000,,,,,0.018930,2026-04-07,213.770004,213.970001,209.080002,206.024618,213.975382,202.049235,217.950765,,,,,206.024618,213.975382,202.049235,217.950765,True,False,False,True,True,True,True
2026-04-06,META,517.000000,603.000000,574.000000,,,,,0.029662,2026-04-07,574.517517,574.697343,564.237067,556.974025,591.025975,539.948051,608.051949,,,,,556.974025,591.025975,539.948051,608.051949,True,False,False,True,True,True,True
2026-04-06,GOOGL,268.000000,301.000000,296.000000,,,,,0.022088,2026-04-07,305.277649,305.447561,297.542279,289.462017,302.537983,282.924035,309.075965,,,,,289.462017,302.537983,282.924035,309.075965,False,False,False,False,True,False,True
2026-04-06,NFLX,93.000000,100.000000,99.000000,,,,,0.017089,2026-04-07,98.820000,99.879997,98.250000,97.308206,100.691794,95.616413,102.383587,,,,,97.308206,100.691794,95.616413,102.383587,True,False,False,True,True,True,True
2026-04-06,TSLA,350.000000,386.000000,361.000000,,,,,0.026558,2026-04-07,346.649994,348.019989,337.239990,351.412683,370.587317,341.825366,380.174634,,,,,351.412683,370.587317,341.825366,380.174634,False,False,False,False,True,False,True
2026-04-06,NVDA,163.000000,180.000000,177.000000,,,,,0.022180,2026-04-07,178.100006,178.229996,173.660004,173.074127,180.925873,169.148254,184.851746,,,,,173.074127,180.925873,169.148254,184.851746,True,False,False,True,True,True,True
2026-04-06,ORCL,136.000000,152.000000,146.000000,,,,,0.032357,2026-04-07,142.671707,144.066844,139.452953,141.275837,150.724163,136.551674,155.448326,,,,,141.275837,150.724163,136.551674,155.448326,True,False,False,True,True,True,True
2026-04-07,MSFT,354.000000,382.000000,373.000000,,,,,0.013653,2026-04-08,373.520996,384.167950,370.607324,367.907354,378.092646,362.814708,383.185292,,,,,367.907354,378.092646,362.814708,383.185292,True,False,False,True,True,True,True
2026-04-07,AAPL,245.000000,261.000000,259.000000,,,,,0.013222,2026-04-08,258.661682,259.510906,256.293869,255.575549,262.424451,252.151098,265.848902,,,,,255.575549,262.424451,252.151098,265.848902,True,False,False,True,True,True,True
2026-04-07,AMZN,198.000000,216.000000,213.000000,,,,,0.018956,2026-04-08,221.250000,226.100006,219.619995,208.962361,217.037639,204.924722,221.075278,,,,,208.962361,217.037639,204.924722,221.075278,False,False,False,False,False,False,False
2026-04-07,META,511.000000,600.000000,573.000000,,,,,0.029656,2026-04-08,611.852905,629.366702,591.282005,556.007237,589.992763,539.014473,606.985527,,,,,556.007237,589.992763,539.014473,606.985527,False,False,False,False,False,False,False
2026-04-07,GOOGL,270.000000,307.000000,300.000000,,,,,0.021617,2026-04-08,317.130585,321.887723,314.831939,293.514781,306.485219,287.029562,312.970438,,,,,293.514781,306.485219,287.029562,312.970438,False,False,False,False,False,False,False
2026-04-07,NFLX,93.000000,100.000000,99.000000,,,,,0.017009,2026-04-08,99.389999,100.400002,97.440002,97.316094,100.683906,95.632189,102.367811,,,,,97.316094,100.683906,95.632189,102.367811,True,False,False,True,True,True,True
2026-04-07,TSLA,342.000000,381.000000,353.000000,,,,,0.026567,2026-04-08,343.250000,364.500000,339.670013,343.621780,362.378220,334.243561,371.756439,,,,,343.621780,362.378220,334.243561,371.756439,True,False,False,False,True,False,True
2026-04-07,NVDA,164.000000,180.000000,178.000000,,,,,0.021269,2026-04-08,182.080002,185.259995,180.300003,174.214136,181.785864,170.428272,185.571728,,,,,174.214136,181.785864,170.428272,185.571728,False,False,False,False,True,False,True
2026-04-07,ORCL,136.000000,151.000000,146.000000,,,,,0.032479,2026-04-08,143.160004,150.932859,142.402639,141.258019,150.741981,136.516039,155.483961,,,,,141.258019,150.741981,136.516039,155.483961,True,False,False,True,True,True,True
2026-04-08,MSFT,355.000000,392.000000,372.000000,,,,,0.013795,2026-04-09,372.263733,372.692796,366.256724,366.868134,377.131866,361.736267,382.263733,,,,,366.868134,377.131866,361.736267,382.263733,True,False,False,True,True,True,True
2026-04-08,AAPL,245.000000,263.000000,254.000000,,,,,0.014118,2026-04-09,260.250214,260.879639,255.834299,250.413930,257.586070,246.827859,261.172141,,,,,250.413930,257.586070,246.827859,261.172141,True,False,False,False,True,False,True
2026-04-08,AMZN,198.000000,225.000000,214.000000,,,,,0.020485,2026-04-09,233.649994,233.800003,223.270004,209.616154,218.383846,205.232307,222.767693,,,,,209.616154,218.383846,205.232307,222.767693,False,False,False,False,False,False,False
2026-04-08,META,521.000000,627.000000,575.000000,,,,,0.033460,2026-04-09,627.808167,636.909717,622.423143,555.760362,594.239638,536.520724,613.479276,,,,,555.760362,594.239638,536.520724,613.479276,False,False,False,False,False,False,False
2026-04-08,GOOGL,288.000000,324.000000,305.000000,,,,,0.023293,2026-04-09,318.299866,319.349257,310.874308,297.895502,312.104498,290.791004,319.208996,,,,,297.895502,312.104498,290.791004,319.208996,True,False,False,False,True,False,True
2026-04-08,NFLX,93.000000,100.000000,99.000000,,,,,0.016699,2026-04-09,102.050003,102.339996,99.080002,97.346828,100.653172,95.693656,102.306344,,,,,97.346828,100.653172,95.693656,102.306344,False,False,False,False,True,False,True
2026-04-08,TSLA,339.000000,385.000000,347.000000,,,,,0.026507,2026-04-09,345.619995,348.880005,337.250000,337.802098,356.197902,328.604196,365.395804,,,,,337.802098,356.197902,328.604196,365.395804,True,False,False,True,True,True,True
2026-04-08,NVDA,165.000000,186.000000,178.000000,,,,,0.021736,2026-04-09,183.910004,184.080002,180.619995,174.131065,181.868935,170.262131,185.737869,,,,,174.131065,181.868935,170.262131,185.737869,True,False,False,False,True,False,True
2026-04-08,ORCL,137.000000,162.000000,143.000000,,,,,0.032379,2026-04-09,137.860001,142.800003,136.000000,138.369817,147.630183,133.739633,152.260367,,,,,138.369817,147.630183,133.739633,152.260367,True,False,False,False,True,False,True
2026-04-09,MSFT,355.000000,381.000000,374.000000,,,,,0.013790,2026-04-10,370.068481,374.828192,369.230300,368.842585,379.157415,363.685170,384.314830,,,,,368.842585,379.157415,363.685170,384.314830,True,False,False,True,True,True,True
2026-04-09,AAPL,246.000000,262.000000,259.000000,,,,,0.014191,2026-04-10,260.240234,261.948652,258.781556,255.324454,262.675546,251.648908,266.351092,,,,,255.324454,262.675546,251.648908,266.351092,True,False,False,True,True,True,True
2026-04-09,AMZN,199.000000,224.000000,221.000000,,,,,0.023642,2026-04-10,238.380005,240.429993,235.210007,215.775047,226.224953,210.550093,231.449907,,,,,215.775047,226.224953,210.550093,231.449907,False,False,False,False,False,False,False
2026-04-09,META,516.000000,621.000000,612.000000,,,,,0.034070,2026-04-10,629.276733,637.988690,623.751886,591.149151,632.850849,570.298301,653.701699,,,,,591.149151,632.850849,570.298301,653.701699,False,False,False,True,True,True,True
2026-04-09,GOOGL,292.000000,323.000000,317.000000,,,,,0.023283,2026-04-10,317.050629,321.637885,316.131195,309.619289,324.380711,302.238578,331.761422,,,,,309.619289,324.380711,302.238578,331.761422,True,False,False,True,True,True,True
2026-04-09,NFLX,93.000000,102.000000,99.000000,,,,,0.016733,2026-04-10,103.010002,103.080002,101.459999,97.343403,100.656597,95.686806,102.313194,,,,,97.343403,100.656597,95.686806,102.313194,False,False,False,False,False,False,False
2026-04-09,TSLA,332.000000,380.000000,343.000000,,,,,0.025869,2026-04-10,348.950012,350.359985,342.739990,334.126869,351.873131,325.253739,360.746261,,,,,334.126869,351.873131,325.253739,360.746261,True,False,False,True,True,True,True
2026-04-09,NVDA,165.000000,185.000000,182.000000,,,,,0.021804,2026-04-10,188.630005,190.000000,184.300003,178.031697,185.968303,174.063393,189.936607,,,,,178.031697,185.968303,174.063393,189.936607,False,False,False,False,True,False,True
2026-04-09,ORCL,137.000000,152.000000,143.000000,,,,,0.024759,2026-04-10,138.089996,140.169998,134.570007,139.459484,146.540516,135.918969,150.081031,,,,,139.459484,146.540516,135.918969,150.081031,True,False,False,False,True,False,True
2026-04-10,MSFT,355.000000,382.000000,373.000000,0.370584,0.371468,0.369700,0.036337,0.013774,2026-04-13,383.539307,383.708953,370.218152,367.862437,378.137563,362.724874,383.275126,364.292463,381.707537,355.584925,390.415075,365.363455,380.636545,357.726910,388.273090,False,False,True,False,False,False,True
2026-04-10,AAPL,246.000000,264.000000,260.000000,0.280118,0.279969,0.280268,,0.013439,2026-04-13,258.961426,259.940504,256.423755,256.505845,263.494155,253.011690,266.988310,255.412096,264.587904,250.824191,269.175809,255.740221,264.259779,251.480441,268.519559,True,True,True,True,True,True,True
2026-04-10,AMZN,202.000000,240.000000,234.000000,0.417169,0.414813,0.419525,0.045313,0.023402,2026-04-13,239.889999,240.000000,235.750000,228.523826,239.476174,223.047651,244.952349,227.850672,240.149328,221.701344,246.298656,228.052618,239.947382,222.105236,245.894764,True,True,True,False,True,True,True
2026-04-10,META,519.000000,637.000000,628.000000,0.417578,0.418685,0.416472,0.050145,0.033603,2026-04-13,633.942505,634.412040,623.821880,606.897293,649.102707,585.794586,670.205414,611.480480,644.519520,594.960960,661.039040,610.105524,645.894476,592.211048,663.788952,True,True,True,True,True,True,True
2026-04-10,GOOGL,296.000000,329.000000,318.000000,0.357718,0.359290,0.356145,0.043178,0.022921,2026-04-13,321.118195,321.438011,315.281684,310.710999,325.289001,303.421999,332.578001,310.834160,325.165840,303.668321,332.331679,310.797212,325.202788,303.594424,332.405576,True,True,True,True,True,True,True
2026-04-10,NFLX,93.000000,102.000000,102.000000,0.399235,0.398693,0.399777,,0.016610,2026-04-13,103.160004,103.669998,102.059998,100.305782,103.694218,98.611564,105.388436,99.434755,104.565245,96.869510,107.130490,99.696063,104.303937,97.392126,106.607874,False,True,True,True,True,True,True
2026-04-10,TSLA,332.000000,375.000000,346.000000,0.467405,0.466902,0.467908,0.031629,0.025534,2026-04-13,352.420013,356.350006,348.570007,337.165375,354.834625,328.330750,363.669250,335.812460,356.187540,325.624920,366.375080,336.218335,355.781665,326.436669,365.563331,True,True,True,True,True,True,True
2026-04-10,NVDA,165.000000,188.000000,184.000000,0.328943,0.327349,0.330536,0.055149,0.022235,2026-04-13,189.309998,189.660004,185.740005,179.908669,188.091331,175.817339,192.182661,180.187253,187.812747,176.374505,191.625495,180.103678,187.896322,176.207355,191.792645,False,False,True,False,True,False,True
2026-04-10,ORCL,134.000000,147.000000,138.000000,0.516976,0.509257,0.524695,0.046582,0.024535,2026-04-13,155.619995,155.910004,139.720001,134.614150,141.385850,131.228299,144.771701,133.505832,142.494168,129.011664,146.988336,133.838327,142.161673,129.676654,146.323346,False,False,False,False,False,False,False
2026-04-13,MSFT,355.000000,381.000000,371.000000,0.384068,0.385164,0.382972,0.030014,0.016149,2026-04-14,392.260406,393.837009,385.684652,365.008616,376.991384,359.017231,382.982769,362.024015,379.975985,353.048031,388.951969,362.919395,379.080605,354.838791,387.161209,False,False,False,False,False,False,False
2026-04-13,AAPL,245.000000,264.000000,260.000000,0.292300,0.292740,0.291861,,0.012398,2026-04-14,258.591736,261.688888,256.953261,256.776551,263.223449,253.553102,266.446898,255.212569,264.787431,250.425139,269.574861,255.681764,264.318236,251.363528,268.636472,True,True,True,True,True,True,True
2026-04-13,AMZN,211.000000,240.000000,238.000000,0.415447,0.416372,0.414522,0.048238,0.023114,2026-04-14,249.020004,252.179993,241.779999,232.498876,243.501124,226.997752,249.002248,231.771377,244.228623,225.542755,250.457245,231.989627,244.010373,225.979254,250.020746,False,False,True,False,False,False,True
2026-04-13,META,526.000000,637.000000,630.000000,0.420826,0.415176,0.426477,0.038805,0.032396,2026-04-14,661.876526,665.643054,638.777940,609.590231,650.409769,589.180461,670.819539,613.298972,646.701028,596.597945,663.402055,612.186350,647.813650,594.372700,665.627300,False,False,True,False,True,False,True
2026-04-13,GOOGL,299.000000,330.000000,317.000000,0.372922,0.370510,0.375334,0.045038,0.022978,2026-04-14,332.711273,333.091051,323.556738,309.716094,324.283906,302.432189,331.567811,309.553077,324.446923,302.106153,331.893847,309.601982,324.398018,302.203964,331.796036,False,False,False,False,False,False,False
2026-04-13,NFLX,93.000000,105.000000,103.000000,0.403036,0.404416,0.401656,,0.016560,2026-04-14,106.279999,106.570000,103.040001,101.294273,104.705727,99.588545,106.411455,100.384945,105.615055,97.769891,108.230109,100.657744,105.342256,98.315487,107.684513,False,False,True,False,True,False,True
2026-04-13,TSLA,330.000000,373.000000,349.000000,0.464542,0.465272,0.463812,0.041478,0.025756,2026-04-14,364.200012,367.630005,354.769989,340.011195,357.988805,331.022391,366.977609,338.787084,359.212916,328.574168,369.425832,339.154318,358.845682,329.308635,368.691365,True,False,True,False,True,False,True
2026-04-13,NVDA,165.000000,190.000000,189.000000,0.335851,0.336009,0.335693,0.072467,0.021852,2026-04-14,196.509995,196.509995,190.770004,184.869958,193.130042,180.739916,197.260084,185.001401,192.998599,181.002802,196.997198,184.961968,193.038032,180.923936,197.076064,False,False,True,False,True,False,True
2026-04-13,ORCL,134.000000,147.000000,138.000000,0.555175,0.556669,0.553681,0.024847,0.038224,2026-04-14,163.000000,169.399994,161.559998,132.725020,143.274980,127.450040,148.549960,133.173766,142.826234,128.347531,147.652469,133.039142,142.960858,128.078284,147.921716,False,False,False,False,False,False,False
2026-04-14,MSFT,360.000000,390.000000,384.000000,0.383634,0.385402,0.381866,0.041279,0.016815,2026-04-15,410.331268,413.474454,395.872594,377.543030,390.456970,371.086060,396.913940,374.720009,393.279991,365.440019,402.559981,375.566916,392.433084,367.133831,400.866169,False,False,False,False,False,False,False
2026-04-14,AAPL,250.000000,264.000000,259.000000,0.289730,0.294344,0.285116,,0.012234,2026-04-15,266.184753,266.314639,257.572693,255.831316,262.168684,252.662633,265.337367,254.272914,263.727086,249.545829,268.454171,254.740435,263.259565,250.480870,267.519130,False,False,True,False,False,False,True
2026-04-14,AMZN,219.000000,247.000000,240.000000,0.423214,0.426110,0.420319,0.024378,0.023976,2026-04-15,248.500000,250.440002,247.199997,234.245877,245.754123,228.491754,251.508246,233.601602,246.398398,227.203204,252.796796,233.794885,246.205115,227.589769,252.410231,False,False,True,False,True,False,True
2026-04-14,META,541.000000,651.000000,635.000000,0.424211,0.423128,0.425294,0.036816,0.033425,2026-04-15,670.958191,677.871767,663.604959,613.774898,656.225102,592.549795,677.450205,618.031032,651.968968,601.062065,668.937935,616.754192,653.245808,598.508384,671.491616,False,False,False,False,True,False,True
