date,ticker,firm_low,firm_high,prev_close,sigma_daily,next_date,actual_close,actual_high,actual_low,rv_1s_low,rv_1s_high,rv_2s_low,rv_2s_high,atm_iv,iv_status,iv_1s_low,iv_1s_high,iv_2s_low,iv_2s_high,blend_1s_low,blend_1s_high,blend_2s_low,blend_2s_high,firm_hit,rv_1s_hit,rv_2s_hit,iv_1s_hit,iv_2s_hit,blend_1s_hit,blend_2s_hit
2026-03-20,MSFT,385.000000,406.000000,389.000000,0.015174,2026-03-23,382.172272,386.373165,380.855117,383.097465,394.902535,377.194929,400.805071,0.197835,contaminated_live,384.152109,393.847891,379.304218,398.695782,383.835716,394.164284,378.671432,399.328568,False,False,True,False,True,False,True
2026-03-20,NFLX,90.000000,100.000000,92.000000,0.036746,2026-03-23,93.379997,93.980003,91.860001,88.619404,95.380596,85.238807,98.761193,0.232901,contaminated_live,90.650235,93.349765,89.300470,94.699530,90.040986,93.959014,88.081971,95.918029,True,True,True,False,True,True,True
2026-03-20,NVDA,172.000000,185.000000,179.000000,0.022799,2026-03-23,175.639999,178.369995,174.759995,174.918939,183.081061,170.837878,187.162122,0.350432,contaminated_live,175.048552,182.951448,171.097105,186.902895,175.009668,182.990332,171.019336,186.980664,True,True,True,True,True,True,True
2026-03-20,ORCL,145.000000,163.000000,156.000000,0.030962,2026-03-23,153.802826,155.237817,150.185470,151.169900,160.830100,146.339801,165.660199,0.415748,contaminated_live,151.914412,160.085588,147.828824,164.171176,151.691058,160.308942,147.382117,164.617883,True,True,True,True,True,True,True
2026-03-20,TSLA,376.000000,403.000000,380.000000,0.021006,2026-03-23,380.850006,385.329987,372.730011,372.017787,387.982213,364.035574,395.964426,0.320035,contaminated_live,372.339089,387.660911,364.678177,395.321823,372.242698,387.757302,364.485396,395.514604,True,True,True,True,True,True,True
2026-03-23,AAPL,242.000000,257.000000,248.000000,0.013215,2026-03-24,251.408371,254.595437,249.320298,244.722774,251.277226,241.445548,254.554452,0.142085,contaminated_live,245.780270,250.219730,243.560540,252.439460,245.463021,250.536979,242.926042,253.073958,True,False,True,False,True,False,True
2026-03-23,AMZN,198.000000,215.000000,205.000000,0.016861,2026-03-24,207.240005,209.350006,206.639999,201.543493,208.456507,198.086987,211.913013,0.211678,contaminated_live,202.266438,207.733562,199.532876,210.467124,202.049555,207.950445,199.099109,210.900891,True,True,True,True,True,True,True
2026-03-23,GOOGL,295.000000,310.000000,301.000000,0.012602,2026-03-24,290.266632,299.740984,290.156682,297.206705,304.793295,293.413410,308.586590,0.171833,contaminated_live,297.741839,304.258161,294.483678,307.516322,297.581299,304.418701,294.162598,307.837402,False,False,False,False,False,False,False
2026-03-23,META,584.000000,626.000000,594.000000,0.017285,2026-03-24,592.370972,600.443507,590.452767,583.732647,604.267353,573.465293,614.534707,0.370389,contaminated_live,580.140604,607.859396,566.281209,621.718791,581.218217,606.781783,568.436434,619.563566,True,True,True,True,True,True,True
2026-03-23,MSFT,378.000000,404.000000,382.000000,0.013417,2026-03-24,371.934418,381.643400,371.046357,376.874621,387.125379,371.749243,392.250757,0.197835,contaminated_live,377.239346,386.760654,372.478693,391.521307,377.129929,386.870071,372.259858,391.740142,False,False,True,False,False,False,False
2026-03-23,NFLX,87.000000,96.000000,92.000000,0.035417,2026-03-24,90.919998,93.739998,90.820000,88.741659,95.258341,85.483318,98.516682,0.232901,contaminated_live,90.650235,93.349765,89.300470,94.699530,90.077662,93.922338,88.155324,95.844676,True,True,True,True,True,True,True
2026-03-23,NVDA,168.000000,182.000000,173.000000,0.023114,2026-03-24,175.199997,176.220001,173.979996,169.001354,176.998646,165.002709,180.997291,0.350432,contaminated_live,169.181003,176.818997,165.362006,180.637994,169.127108,176.872892,165.254217,180.745783,True,True,True,True,True,True,True
2026-03-23,ORCL,138.000000,162.000000,150.000000,0.029600,2026-03-24,146.578064,153.364360,146.338909,145.559996,154.440004,141.119991,158.880009,0.415748,contaminated_live,146.071550,153.928450,142.143100,157.856900,145.918084,154.081916,141.836167,158.163833,True,True,True,True,True,True,True
2026-03-23,TSLA,360.000000,394.000000,368.000000,0.022065,2026-03-24,383.029999,387.480011,376.309998,359.879913,376.120087,351.759826,384.240174,0.320035,contaminated_live,360.581012,375.418988,353.162025,382.837975,360.370682,375.629318,352.741365,383.258635,True,False,True,False,False,False,True
2026-03-24,AAPL,243.000000,258.000000,251.000000,0.011862,2026-03-25,252.387466,254.765281,251.368416,248.022752,253.977248,245.045503,256.954497,0.142085,contaminated_live,248.753418,253.246582,246.506836,255.493164,248.534218,253.465782,246.068436,255.931564,True,True,True,True,True,True,True
2026-03-24,AMZN,201.000000,216.000000,210.000000,0.016810,2026-03-25,211.710007,213.070007,209.899994,206.469994,213.530006,202.939987,217.060013,0.211678,contaminated_live,207.199766,212.800234,204.399532,215.600468,206.980834,213.019166,203.961668,216.038332,True,True,True,True,True,True,True
2026-03-24,GOOGL,296.000000,310.000000,302.000000,0.015083,2026-03-25,290.756317,295.823298,289.067324,297.444811,306.555189,292.889621,311.110379,0.171833,contaminated_live,298.731015,305.268985,295.462030,308.537970,298.345154,305.654846,294.690307,309.309693,False,False,False,False,False,False,False
2026-03-24,META,582.000000,628.000000,604.000000,0.017585,2026-03-25,594.339172,603.111011,592.850562,593.378708,614.621292,582.757417,625.242583,0.370389,contaminated_live,589.907281,618.092719,575.814562,632.185438,590.948709,617.051291,577.897419,630.102581,True,True,True,True,True,True,True
2026-03-24,MSFT,376.000000,402.000000,383.000000,0.014358,2026-03-25,370.238129,376.245107,368.831172,377.501061,388.498939,372.002122,393.997878,0.197835,contaminated_live,378.226884,387.773116,373.453768,392.546232,378.009137,387.990863,373.018274,392.981726,False,False,False,False,False,False,False
2026-03-24,NFLX,89.000000,96.000000,93.000000,0.036153,2026-03-25,92.279999,92.519997,91.239998,89.637775,96.362225,86.275549,99.724451,0.232901,contaminated_live,91.635564,94.364436,90.271127,95.728873,91.036227,94.963773,89.072454,96.927546,True,True,True,True,True,True,True
2026-03-24,NVDA,170.000000,182.000000,176.000000,0.022977,2026-03-25,178.679993,181.220001,176.850006,171.956066,180.043934,167.912131,184.087869,0.350432,contaminated_live,172.114778,179.885222,168.229555,183.770445,172.067164,179.932836,168.134328,183.865672,True,True,True,True,True,True,True
2026-03-24,ORCL,142.000000,163.000000,154.000000,0.030898,2026-03-25,145.511795,149.318492,144.096739,149.241663,158.758337,144.483327,163.516673,0.415748,contaminated_live,149.966791,158.033209,145.933582,162.066418,149.749253,158.250747,145.498506,162.501494,True,False,True,False,False,False,True
2026-03-24,TSLA,364.000000,399.000000,381.000000,0.021296,2026-03-25,385.950012,396.230011,385.010010,372.886279,389.113721,364.772559,397.227441,0.320035,contaminated_live,373.318928,388.681072,365.637857,396.362143,373.189134,388.810866,365.378267,396.621733,True,True,True,True,True,True,True
2026-03-25,AAPL,245.000000,257.000000,252.000000,0.011697,2026-03-26,252.657227,256.763444,250.539183,249.052330,254.947670,246.104660,257.895340,0.142085,contaminated_live,249.744468,254.255532,247.488935,256.511065,249.536826,254.463174,247.073653,256.926347,True,True,True,True,True,True,True
2026-03-25,AMZN,202.000000,216.000000,207.000000,0.017369,2026-03-26,207.539993,212.889999,207.119995,203.404615,210.595385,199.809230,214.190770,0.211678,contaminated_live,204.239769,209.760231,201.479538,212.520462,203.989223,210.010777,200.978446,213.021554,True,True,True,True,True,True,True
2026-03-25,GOOGL,285.000000,303.000000,290.000000,0.014960,2026-03-26,280.752319,287.778122,278.333751,285.661654,294.338346,281.323308,298.676692,0.171833,contaminated_live,286.860908,293.139092,283.721816,296.278184,286.501132,293.498868,283.002264,296.997736,False,False,False,False,False,False,False
2026-03-25,META,582.000000,627.000000,593.000000,0.016582,2026-03-26,547.032959,582.460145,542.846836,583.166770,602.833230,573.333540,612.666460,0.370389,contaminated_live,579.163937,606.836063,565.327873,620.672127,580.364787,605.635213,567.729573,618.270427,False,False,False,False,False,False,False
2026-03-25,MSFT,369.000000,392.000000,373.000000,0.012246,2026-03-26,365.179077,373.910167,364.400764,368.432345,377.567655,363.864689,382.135311,0.197835,contaminated_live,368.351508,377.648492,363.703017,382.296983,368.375759,377.624241,363.751518,382.248482,False,False,True,False,True,False,True
2026-03-25,NFLX,88.000000,95.000000,91.000000,0.034128,2026-03-26,93.320000,95.860001,91.010002,87.894318,94.105682,84.788636,97.211364,0.232901,contaminated_live,89.664906,92.335094,88.329813,93.670187,89.133730,92.866270,87.267460,94.732540,True,True,True,False,True,False,True
2026-03-25,NVDA,170.000000,181.000000,175.000000,0.023259,2026-03-26,171.240005,176.509995,171.139999,170.929631,179.070369,166.859262,183.140738,0.350432,contaminated_live,171.136853,178.863147,167.273706,182.726294,171.074686,178.925314,167.149372,182.850628,True,True,True,True,True,True,True
2026-03-25,ORCL,143.000000,160.000000,147.000000,0.030831,2026-03-26,142.312958,145.960223,142.043893,142.467906,151.532094,137.935812,156.064188,0.415748,contaminated_live,143.150119,150.849881,139.300238,154.699762,142.945455,151.054545,138.890910,155.109090,False,False,True,False,True,False,True
2026-03-25,TSLA,366.000000,398.000000,383.000000,0.020787,2026-03-26,372.109985,384.440002,371.869995,375.038722,390.961278,367.077444,398.922556,0.320035,contaminated_live,375.278608,390.721392,367.557216,398.442784,375.206642,390.793358,367.413284,398.586716,True,False,True,False,True,False,True
2026-03-26,AAPL,245.000000,255.000000,253.000000,0.011751,2026-03-27,248.570984,255.254828,247.841660,250.027034,255.972966,247.054068,258.945932,0.142085,contaminated_live,250.735517,255.264483,248.471034,257.528966,250.522972,255.477028,248.045945,257.954055,True,False,True,False,True,False,True
2026-03-26,AMZN,201.000000,215.000000,212.000000,0.017706,2026-03-27,199.339996,206.600006,199.139999,208.246419,215.753581,204.492838,219.507162,0.211678,contaminated_live,209.173097,214.826903,206.346194,217.653806,208.895094,215.104906,205.790187,218.209813,False,False,False,False,False,False,False
2026-03-26,GOOGL,285.000000,301.000000,291.000000,0.016212,2026-03-27,274.176239,279.203235,273.786488,286.282374,295.717626,281.564749,300.435251,0.171833,contaminated_live,287.850084,294.149916,284.700168,297.299832,287.379771,294.620229,283.759542,298.240458,False,False,False,False,False,False,False
2026-03-26,META,581.000000,626.000000,595.000000,0.023406,2026-03-27,525.233154,543.096602,519.778249,581.073631,608.926369,567.147261,622.852739,0.370389,contaminated_live,581.117272,608.882728,567.234544,622.765456,581.104180,608.895820,567.208359,622.791641,False,False,False,False,False,False,False
2026-03-26,MSFT,361.000000,390.000000,371.000000,0.012335,2026-03-27,355.998932,361.666679,355.739515,366.423650,375.576350,361.847300,380.152700,0.197835,contaminated_live,366.376433,375.623567,361.752866,380.247134,366.390598,375.609402,361.781196,380.218804,False,False,False,False,False,False,False
2026-03-26,NFLX,89.000000,94.000000,92.000000,0.033925,2026-03-27,93.430000,95.580002,92.739998,88.878880,95.121120,85.757759,98.242241,0.232901,contaminated_live,90.650235,93.349765,89.300470,94.699530,90.118828,93.881172,88.237657,95.762343,True,True,True,False,True,True,True
2026-03-26,NVDA,171.000000,181.000000,179.000000,0.021929,2026-03-27,167.520004,170.970001,167.009995,175.074662,182.925338,171.149323,186.850677,0.350432,contaminated_live,175.048552,182.951448,171.097105,186.902895,175.056385,182.943615,171.112770,186.887230,False,False,False,False,False,False,False
2026-03-26,ORCL,141.000000,156.000000,146.000000,0.030939,2026-03-27,139.173920,141.196853,137.818653,141.482926,150.517074,136.965852,155.034148,0.415748,contaminated_live,142.176308,149.823692,138.352617,153.647383,141.968294,150.031706,137.936587,154.063413,False,False,True,False,True,False,True
2026-03-26,TSLA,367.000000,397.000000,386.000000,0.021678,2026-03-27,361.829987,369.859985,359.470001,377.632169,394.367831,369.264337,402.735663,0.320035,contaminated_live,378.218127,393.781873,370.436254,401.563746,378.042339,393.957661,370.084679,401.915321,False,False,False,False,False,False,False
2026-03-27,AAPL,245.000000,255.000000,253.000000,0.010155,2026-03-30,246.402985,250.639072,245.284005,250.430689,255.569311,247.861378,258.138622,0.142085,contaminated_live,250.735517,255.264483,248.471034,257.528966,250.644069,255.355931,248.288138,257.711862,True,False,False,False,False,False,False
2026-03-27,AMZN,201.000000,214.000000,208.000000,0.019602,2026-03-30,200.949997,203.800003,199.979996,203.922849,212.077151,199.845699,216.154301,0.211678,contaminated_live,205.226435,210.773565,202.452869,213.547131,204.835359,211.164641,201.670718,214.329282,False,False,True,False,False,False,False
2026-03-27,GOOGL,275.000000,299.000000,281.000000,0.016128,2026-03-30,273.336731,276.924584,271.947546,276.468088,285.531912,271.936177,290.063823,0.171833,contaminated_live,277.958328,284.041672,274.916657,287.083343,277.511256,284.488744,274.022513,287.977487,False,False,True,False,False,False,False
2026-03-27,META,540.000000,601.000000,548.000000,0.024407,2026-03-30,535.883362,539.050410,528.050594,534.624880,561.375120,521.249760,574.750240,0.370389,contaminated_live,535.213891,560.786109,522.427782,573.572218,535.037188,560.962812,522.074375,573.925625,False,True,True,True,True,True,True
2026-03-27,MSFT,358.000000,384.000000,366.000000,0.012560,2026-03-30,358.184204,364.570366,355.510003,361.403012,370.596988,356.806023,375.193977,0.197835,contaminated_live,361.438745,370.561255,356.877491,375.122509,361.428025,370.571975,356.856051,375.143949,True,False,True,False,True,False,True
2026-03-27,NFLX,88.000000,95.000000,93.000000,0.013481,2026-03-30,92.970001,94.489998,92.220001,91.746290,94.253710,90.492579,95.507421,0.232901,contaminated_live,91.635564,94.364436,90.271127,95.728873,91.668781,94.331219,90.337563,95.662437,True,True,True,True,True,True,True
2026-03-27,NVDA,166.000000,179.000000,171.000000,0.020517,2026-03-30,165.169998,169.449997,164.270004,167.491625,174.508375,163.983250,178.016750,0.350432,contaminated_live,167.225153,174.774847,163.450307,178.549693,167.305095,174.694905,163.610190,178.389810,False,False,True,False,True,False,True
2026-03-27,ORCL,137.000000,154.000000,143.000000,0.030475,2026-03-30,138.316925,140.708566,136.473358,138.642087,147.357913,134.284174,151.715826,0.415748,contaminated_live,139.254877,146.745123,135.509755,150.490245,139.071040,146.928960,135.142081,150.857919,True,False,True,False,True,False,True
2026-03-27,TSLA,361.000000,387.000000,372.000000,0.022183,2026-03-30,355.279999,367.290009,352.140015,363.747766,380.252234,355.495532,388.504468,0.320035,contaminated_live,364.500371,379.499629,357.000742,386.999258,364.274589,379.725411,356.549179,387.450821,False,False,False,False,False,False,False
2026-03-30,AAPL,245.000000,254.000000,249.000000,0.010162,2026-03-31,253.556381,255.244828,246.872552,246.469582,251.530418,243.939165,254.060835,0.142085,contaminated_live,246.771319,251.228681,244.542639,253.457361,246.680798,251.319202,244.361596,253.638404,True,False,True,False,False,False,True
2026-03-30,AMZN,196.000000,211.000000,199.000000,0.019696,2026-03-31,208.270004,210.279999,204.139999,195.080548,202.919452,191.161096,206.838904,0.211678,contaminated_live,196.346445,201.653555,193.692890,204.307110,195.966676,202.033324,192.933351,205.066649,True,False,False,False,False,False,False
2026-03-30,GOOGL,270.000000,295.000000,274.000000,0.015944,2026-03-31,287.388336,287.908015,276.924585,269.631234,278.368766,265.262468,282.737532,0.171833,contaminated_live,271.034100,276.965900,268.068199,279.931801,270.613240,277.386760,267.226480,280.773520,True,False,False,False,False,False,False
2026-03-30,META,521.000000,591.000000,526.000000,0.025021,2026-03-31,571.600220,573.158773,546.263717,512.838889,539.161111,499.677778,552.322222,0.370389,contaminated_live,513.727202,538.272798,501.454404,550.545596,513.460708,538.539292,500.921416,551.078584,True,False,False,False,False,False,False
2026-03-30,MSFT,351.000000,392.000000,357.000000,0.011989,2026-03-31,369.369995,372.094076,362.285334,352.720065,361.279935,348.440130,365.559870,0.197835,contaminated_live,352.550907,361.449093,348.101815,365.898185,352.601655,361.398345,348.203309,365.796691,True,False,False,False,False,False,False
2026-03-30,NFLX,89.000000,96.000000,93.000000,0.013281,2026-03-31,96.150002,96.260002,93.029999,91.764865,94.235135,90.529731,95.470269,0.232901,contaminated_live,91.635564,94.364436,90.271127,95.728873,91.674354,94.325646,90.348708,95.651292,False,False,False,False,False,False,False
2026-03-30,NVDA,164.000000,178.000000,168.000000,0.019165,2026-03-31,174.399994,174.619995,166.960007,164.780202,171.219798,161.560403,174.439597,0.350432,contaminated_live,164.291379,171.708621,160.582757,175.417243,164.438026,171.561974,160.876051,175.123949,True,False,True,False,True,False,True
2026-03-30,ORCL,136.000000,154.000000,140.000000,0.029759,2026-03-31,146.597992,146.886976,139.363265,135.833781,144.166219,131.667562,148.332438,0.415748,contaminated_live,136.333446,143.666554,132.666893,147.333107,136.183547,143.816453,132.367094,147.632906,True,False,True,False,True,False,True
2026-03-30,TSLA,357.000000,386.000000,362.000000,0.022301,2026-03-31,371.750000,373.329987,361.000000,353.927156,370.072844,345.854311,378.145689,0.320035,contaminated_live,354.701974,369.298026,347.403948,376.596052,354.469528,369.530472,346.939057,377.060943,True,False,True,False,True,False,True
2026-03-31,AAPL,243.000000,253.000000,247.000000,0.012494,2026-04-01,255.394699,255.944181,253.096813,243.913972,250.086028,240.827944,253.172056,0.142085,contaminated_live,244.789220,249.210780,242.578441,251.421559,244.526646,249.473354,242.053292,251.946708,False,False,False,False,False,False,False
2026-03-31,AMZN,196.000000,210.000000,201.000000,0.021457,2026-04-01,210.570007,213.580002,208.190002,196.687106,205.312894,192.374211,209.625789,0.211678,contaminated_live,198.319776,203.680224,195.639552,206.360448,197.829975,204.170025,194.659950,207.340050,False,False,False,False,False,False,False
2026-03-31,GOOGL,265.000000,292.000000,274.000000,0.020351,2026-04-01,297.212494,300.340600,290.236649,268.423812,279.576188,262.847624,285.152376,0.171833,contaminated_live,271.034100,276.965900,268.068199,279.931801,270.251013,277.748987,266.502027,281.497973,False,False,False,False,False,False,False
2026-03-31,META,515.000000,579.000000,536.000000,0.030214,2026-04-01,578.693665,592.001339,573.288701,519.805188,552.194812,503.610377,568.389623,0.370389,contaminated_live,523.493879,548.506121,510.987757,561.012243,522.387272,549.612728,508.774543,563.225457,True,False,False,False,False,False,False
2026-03-31,MSFT,349.000000,390.000000,359.000000,0.013937,2026-04-01,368.571716,373.181727,367.404262,353.996517,364.003483,348.993034,369.006966,0.197835,contaminated_live,354.525982,363.474018,350.051965,367.948035,354.367143,363.632857,349.734286,368.265714,True,False,True,False,False,False,False
2026-03-31,NFLX,89.000000,94.000000,93.000000,0.015490,2026-04-01,95.550003,97.199997,94.260002,91.559401,94.440599,90.118802,95.881198,0.232901,contaminated_live,91.635564,94.364436,90.271127,95.728873,91.612715,94.387285,90.225430,95.774570,False,False,True,False,True,False,True
2026-03-31,NVDA,162.000000,177.000000,165.000000,0.023338,2026-04-01,175.750000,177.369995,174.750000,161.149285,168.850715,157.298569,172.701431,0.350432,contaminated_live,161.357604,168.642396,157.715208,172.284792,161.295108,168.704892,157.590216,172.409784,True,False,False,False,False,False,False
2026-03-31,ORCL,134.000000,152.000000,139.000000,0.032938,2026-04-01,144.724533,149.129148,144.166485,134.421549,143.578451,129.843098,148.156902,0.415748,contaminated_live,135.359636,142.640364,131.719272,146.280728,135.078210,142.921790,131.156420,146.843580,True,False,True,False,True,False,True
2026-03-31,TSLA,350.000000,384.000000,355.000000,0.024594,2026-04-01,381.260010,383.140015,374.079987,346.269024,363.730976,337.538048,372.461952,0.320035,contaminated_live,347.843096,362.156904,340.686192,369.313808,347.370875,362.629125,339.741749,370.258251,True,False,False,False,False,False,False
2026-04-01,AAPL,244.000000,256.000000,254.000000,0.012636,2026-04-02,255.684433,255.894246,250.419280,250.790461,257.209539,247.580922,260.419078,0.142085,contaminated_live,251.726567,256.273433,249.453133,258.546867,251.445735,256.554265,248.891470,259.108530,True,True,True,True,True,True,True
2026-04-01,AMZN,197.000000,214.000000,208.000000,0.019648,2026-04-02,209.770004,212.210007,204.899994,203.913131,212.086869,199.826261,216.173739,0.211678,contaminated_live,205.226435,210.773565,202.452869,213.547131,204.832444,211.167556,201.664887,214.335113,True,True,True,True,True,True,True
2026-04-01,GOOGL,266.000000,299.000000,288.000000,0.021943,2026-04-02,295.593445,297.902064,289.277240,281.680373,294.319627,275.360746,300.639254,0.171833,contaminated_live,284.882557,291.117443,281.765114,294.234886,283.921902,292.078098,279.843804,296.156196,True,False,True,False,False,False,True
2026-04-01,META,515.000000,599.000000,572.000000,0.029945,2026-04-02,573.928101,577.964338,559.181758,554.871493,589.128507,537.742986,606.257014,0.370389,contaminated_live,558.653915,585.346085,545.307830,598.692170,557.519189,586.480811,543.038377,600.961623,True,True,True,True,True,True,True
2026-04-01,MSFT,350.000000,389.000000,370.000000,0.013839,2026-04-02,372.652863,372.832497,363.362986,364.879557,375.120443,359.759113,380.240887,0.197835,contaminated_live,365.388896,374.611104,360.777791,379.222209,365.236094,374.763906,360.472188,379.527812,True,True,True,True,True,True,True
2026-04-01,NFLX,92.000000,98.000000,96.000000,0.015332,2026-04-02,98.660004,98.709999,95.169998,94.528099,97.471901,93.056197,98.943803,0.232901,contaminated_live,94.591550,97.408450,93.183099,98.816901,94.572514,97.427486,93.145029,98.854971,False,False,True,False,True,False,True
2026-04-01,NVDA,164.000000,178.000000,174.000000,0.023062,2026-04-02,177.389999,177.490005,171.369995,169.987289,178.012711,165.974578,182.025422,0.350432,contaminated_live,170.158928,177.841072,166.317856,181.682144,170.107436,177.892564,166.214872,181.785128,True,True,True,True,True,True,True
2026-04-01,ORCL,136.000000,154.000000,147.000000,0.032603,2026-04-02,145.870544,145.930333,139.811703,142.207306,151.792694,137.414613,156.585387,0.415748,contaminated_live,143.150119,150.849881,139.300238,154.699762,142.867275,151.132725,138.734550,155.265450,True,True,True,True,True,True,True
2026-04-01,TSLA,351.000000,386.000000,372.000000,0.023968,2026-04-02,360.589996,370.279999,359.029999,363.083719,380.916281,354.167438,389.832562,0.320035,contaminated_live,364.500371,379.499629,357.000742,386.999258,364.075375,379.924625,356.150751,387.849249,True,False,True,False,True,False,True
2026-04-02,AAPL,244.000000,256.000000,256.000000,0.012529,2026-04-06,258.621704,261.918685,256.223919,252.792695,259.207305,249.585390,262.414610,0.142085,contaminated_live,253.708666,258.291334,251.417331,260.582669,253.433874,258.566126,250.867749,261.132251,False,True,True,False,True,False,True
2026-04-02,AMZN,197.000000,214.000000,211.000000,0.019480,2026-04-06,212.789993,212.949997,209.589996,206.889685,215.110315,202.779370,219.220630,0.211678,contaminated_live,208.186431,213.813569,205.372863,216.627137,207.797408,214.202592,204.594815,217.405185,True,True,True,True,True,True,True
2026-04-02,GOOGL,267.000000,301.000000,297.000000,0.021916,2026-04-06,299.810913,300.440542,295.003787,290.491039,303.508961,283.982077,310.017923,0.171833,contaminated_live,293.785137,300.214863,290.570274,303.429726,292.796908,301.203092,288.593815,305.406185,True,True,True,True,True,True,True
2026-04-02,META,517.000000,595.000000,579.000000,0.029932,2026-04-06,572.489441,582.250353,571.470366,561.669296,596.330704,544.338592,613.661408,0.370389,contaminated_live,565.490589,592.509411,551.981178,606.018822,564.344201,593.655799,549.688402,608.311598,True,True,True,True,True,True,True
2026-04-02,MSFT,351.000000,385.000000,369.000000,0.013681,2026-04-06,372.074127,372.922296,368.701427,363.951822,374.048178,358.903645,379.096355,0.197835,contaminated_live,364.401358,373.598642,359.802716,378.197284,364.266497,373.733503,359.532995,378.467005,True,True,True,True,True,True,True
2026-04-02,NFLX,91.000000,98.000000,96.000000,0.017081,2026-04-06,98.930000,102.690002,97.970001,94.360259,97.639741,92.720517,99.279483,0.232901,contaminated_live,94.591550,97.408450,93.183099,98.816901,94.522162,97.477838,93.044325,98.955675,False,False,True,False,False,False,True
2026-04-02,NVDA,163.000000,178.000000,176.000000,0.023185,2026-04-06,177.639999,177.789993,175.759995,171.919383,180.080617,167.838765,184.161235,0.350432,contaminated_live,172.114778,179.885222,168.229555,183.770445,172.056159,179.943841,168.112318,183.887682,True,True,True,True,True,True,True
2026-04-02,ORCL,136.000000,151.000000,145.000000,0.032423,2026-04-06,145.033447,148.032981,143.349342,140.298692,149.701308,135.597385,154.402615,0.415748,contaminated_live,141.202498,148.797502,137.404996,152.595004,140.931356,149.068644,136.862713,153.137287,True,True,True,True,True,True,True
2026-04-02,TSLA,352.000000,388.000000,381.000000,0.026564,2026-04-06,352.820007,367.720001,346.640015,370.879092,391.120908,360.758183,401.241817,0.320035,contaminated_live,373.318928,388.681072,365.637857,396.362143,372.586977,389.413023,364.173955,397.826045,True,False,False,False,False,False,False
2026-04-06,AAPL,245.000000,258.000000,256.000000,0.012577,2026-04-07,253.266663,255.964190,245.473839,252.780207,259.219793,249.560413,262.439587,0.142085,contaminated_live,253.708666,258.291334,251.417331,260.582669,253.430128,258.569872,250.860256,261.139744,True,True,True,False,True,False,True
2026-04-06,AMZN,198.000000,216.000000,210.000000,0.018930,2026-04-07,213.770004,213.970001,209.080002,206.024618,213.975382,202.049235,217.950765,0.211678,contaminated_live,207.199766,212.800234,204.399532,215.600468,206.847221,213.152779,203.694443,216.305557,True,True,True,False,True,False,True
2026-04-06,GOOGL,268.000000,301.000000,296.000000,0.022088,2026-04-07,305.277649,305.447561,297.542279,289.462017,302.537983,282.924035,309.075965,0.171833,contaminated_live,292.795962,299.204038,289.591923,302.408077,291.795778,300.204222,287.591557,304.408443,False,False,True,False,False,False,False
2026-04-06,META,517.000000,603.000000,574.000000,0.029662,2026-04-07,574.517517,574.697343,564.237067,556.974031,591.025969,539.948061,608.051939,0.370389,contaminated_live,560.607251,587.392749,547.214501,600.785499,559.517285,588.482715,545.034569,602.965431,True,True,True,True,True,True,True
2026-04-06,MSFT,353.000000,385.000000,373.000000,0.013698,2026-04-07,371.485413,371.645070,365.767785,367.890624,378.109376,362.781248,383.218752,0.197835,contaminated_live,368.351508,377.648492,363.703017,382.296983,368.213243,377.786757,363.426486,382.573514,True,True,True,True,True,True,True
2026-04-06,NFLX,93.000000,100.000000,99.000000,0.017089,2026-04-07,98.820000,99.879997,98.250000,97.308206,100.691794,95.616413,102.383587,0.232901,contaminated_live,97.547535,100.452465,96.095071,101.904929,97.475737,100.524263,95.951473,102.048527,True,True,True,True,True,True,True
2026-04-06,NVDA,163.000000,180.000000,177.000000,0.022180,2026-04-07,178.100006,178.229996,173.660004,173.074127,180.925873,169.148254,184.851746,0.350432,contaminated_live,173.092703,180.907297,169.185405,184.814595,173.087130,180.912870,169.174260,184.825740,True,True,True,True,True,True,True
2026-04-06,ORCL,136.000000,152.000000,146.000000,0.032357,2026-04-07,142.671707,144.066844,139.452953,141.275837,150.724163,136.551674,155.448326,0.415748,contaminated_live,142.176308,149.823692,138.352617,153.647383,141.906167,150.093833,137.812334,154.187666,True,True,True,True,True,True,True
2026-04-06,TSLA,350.000000,386.000000,361.000000,0.026558,2026-04-07,346.649994,348.019989,337.239990,351.412683,370.587317,341.825366,380.174634,0.320035,contaminated_live,353.722134,368.277866,346.444269,375.555731,353.029299,368.970701,345.058598,376.941402,False,False,True,False,True,False,True
2026-04-07,AAPL,245.000000,261.000000,259.000000,0.013222,2026-04-08,258.661682,259.510906,256.293869,255.575549,262.424451,252.151098,265.848902,0.142085,contaminated_live,256.681814,261.318186,254.363628,263.636372,256.349934,261.650066,253.699869,264.300131,True,True,True,True,True,True,True
2026-04-07,AMZN,198.000000,216.000000,213.000000,0.018956,2026-04-08,221.250000,226.100006,219.619995,208.962361,217.037639,204.924722,221.075278,0.211678,contaminated_live,210.159763,215.840237,207.319525,218.680475,209.800542,216.199458,206.601084,219.398916,False,False,False,False,False,False,False
2026-04-07,GOOGL,270.000000,307.000000,300.000000,0.021617,2026-04-08,317.130585,321.887723,314.831939,293.514781,306.485219,287.029562,312.970438,0.171833,contaminated_live,296.752664,303.247336,293.505327,306.494673,295.781299,304.218701,291.562598,308.437402,False,False,False,False,False,False,False
